mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label,filename
-257.29037,69.064354,11.621915,37.880585,-21.724083,14.89129,-10.228343,-14.13666,-1.3603154,2.3236442,-9.091985,10.234885,-6.0675364,male,male_9347.wav
-236.65692,66.36519,5.5753975,47.086063,11.963952,-2.9452202,-19.070618,-13.095965,-15.433618,6.7793508,-18.556236,0.7239581,-3.641342,male,male_9348.wav
-193.22137,48.334885,8.329853,37.969437,-16.44128,8.140859,-6.762504,2.7373483,-10.140745,3.8159637,-8.608861,6.0561676,-9.2115555,male,male_9349.wav
-225.23015,109.63727,-10.75895,47.753582,5.0006127,-2.5706792,5.5096745,-7.765465,6.071175,-5.04556,-9.615847,0.73117894,-1.0789391,male,male_935.wav
-230.95578,60.83985,10.661215,31.25606,0.1956124,10.511098,-8.088029,-10.516973,-9.53401,7.807538,-11.038067,2.9033527,-6.092721,male,male_9350.wav
-308.7053,99.23351,3.6173284,38.18311,1.3432871,1.252419,6.255869,-7.9397655,2.0333858,2.8183963,-0.5930429,1.7460161,-2.2928462,male,male_9351.wav
-241.05121,75.42171,16.71412,43.231853,-17.226643,12.356202,-10.173269,-14.742969,-3.8670554,0.41298145,-8.93087,8.600048,-3.6126196,male,male_9352.wav
-196.04752,85.84121,6.1304703,25.737467,-4.36646,14.020461,-16.00555,-7.370062,-9.204383,-3.3161898,-7.745163,-2.865569,-7.5072117,male,male_9353.wav
-196.67636,116.469666,-8.893947,35.480434,-4.4761505,3.2894793,6.80289,-16.028881,-1.1370045,-0.1850682,0.26307812,1.1204382,-2.4980683,male,male_9354.wav
-241.05121,75.42171,16.71412,43.231853,-17.226643,12.356202,-10.173269,-14.742969,-3.8670554,0.41298145,-8.93087,8.600048,-3.6126196,male,male_9355.wav
-202.34088,79.75986,9.64252,21.123585,2.690996,0.75645965,-26.57434,-5.8425117,-17.196447,13.070086,-16.416395,1.8903097,-3.743884,male,male_9356.wav
-237.28848,76.69358,13.804117,32.868084,0.44496268,13.480729,-10.77493,-9.4255495,-13.413595,5.2208605,-6.2485595,3.762877,-4.241503,male,male_9357.wav
-251.43407,112.6032,-2.2788947,33.0536,-0.18154995,4.142973,7.0266795,-11.671532,-0.014397494,0.7485023,1.52486,2.0283964,-1.7766474,male,male_9358.wav
-210.03906,73.155624,15.757444,72.75906,-25.602566,4.887356,-5.640388,-18.795856,-11.085342,-13.785866,-9.290537,1.2241735,-7.977008,male,male_9359.wav
-226.75015,60.626316,3.7714136,43.306404,-14.276436,8.010596,-9.742531,1.5917988,-12.048983,4.2333164,-8.615547,3.2458913,-9.108388,male,male_936.wav
-195.47949,128.4259,-7.9956474,42.164158,-3.4448726,1.1345221,6.9432416,-3.8722963,-0.3883409,-2.7559621,-2.7489135,0.49732748,-1.7944996,male,male_9360.wav
-241.81628,82.99107,14.523963,56.04216,0.32861707,10.564824,-3.927313,-3.8231256,-10.043574,-10.402062,-7.720005,-2.3095837,-10.378712,male,male_9361.wav
-240.9179,92.26516,-2.5150926,63.85187,4.709639,-6.5034914,7.743486,-5.2188277,-3.899026,-5.333934,-4.337238,-2.6146998,-8.686897,male,male_9362.wav
-210.03906,73.155624,15.757444,72.75906,-25.602566,4.887356,-5.640388,-18.795856,-11.085342,-13.785866,-9.290537,1.2241735,-7.977008,male,male_9363.wav
-244.09123,72.69933,24.372309,49.936752,2.8853874,-11.540727,-16.400143,-3.2156825,-18.564575,1.793022,-19.378975,3.9167542,-7.530624,male,male_9364.wav
-293.1713,61.725094,18.862782,53.50837,11.553449,6.189274,-7.908591,-4.106191,-15.023021,-0.06784456,-13.951056,6.158792,-9.392627,male,male_9365.wav
-343.10358,95.51921,8.414763,46.771072,9.96505,-0.61920637,7.3405557,-0.92043585,-0.575534,-1.5975296,-0.0031697182,0.5138363,-4.390645,male,male_9366.wav
-217.22348,78.82414,5.796654,48.254395,-24.326603,6.609888,-8.272288,-14.961058,-7.081229,0.31208712,-7.7310767,6.0598073,-8.164132,male,male_9367.wav
-189.90839,98.44435,-3.0956116,36.92491,-11.794385,12.30431,-8.887628,-1.6179984,-6.12691,-1.79958,-7.368087,-2.11431,-9.948471,male,male_9368.wav
-251.4158,123.398766,-7.5595345,41.248413,0.1945166,-0.18777913,6.292297,-8.703936,-0.48028615,0.45722976,0.8676386,2.1794043,-3.399149,male,male_9369.wav
-255.48549,129.91544,-19.69524,39.24399,4.0408626,-4.9293356,10.505143,-5.336338,0.73921657,2.2523184,-5.078996,0.94564754,-4.6188436,male,male_937.wav
-217.22348,78.82414,5.796654,48.254395,-24.326603,6.609888,-8.272288,-14.961058,-7.081229,0.31208712,-7.7310767,6.0598073,-8.164132,male,male_9370.wav
-279.01047,95.06547,35.176403,35.22966,2.220477,12.016143,-4.6491213,3.3256094,-7.955421,12.651816,-5.89556,1.980267,-6.4039836,male,male_9371.wav
-203.46478,87.32054,1.6298794,35.393246,6.3612227,-6.5150385,-22.48426,-7.9479647,-17.769232,6.748164,-16.889355,5.5329747,-6.9996076,male,male_9372.wav
-226.2881,80.65464,5.633777,34.511963,2.4725668,8.69931,-8.859875,-6.066542,-12.313398,8.651411,-7.497266,3.8697383,-6.7343087,male,male_9373.wav
-305.28442,117.24268,-0.690944,37.487648,4.055948,1.6265525,6.90797,-5.657895,0.13379888,1.3897237,1.9552313,2.6265833,-2.2481284,male,male_9374.wav
-301.27606,77.89837,21.570082,54.535103,-20.513142,7.0528045,0.32826573,-12.405111,-2.3521433,0.37663195,-5.2532773,7.0814447,-6.1043353,male,male_9375.wav
-219.48573,85.28677,1.7499347,47.319,-11.456903,4.2062907,-7.950255,-6.485801,-10.181495,-9.271015,-3.7371757,-3.7317607,-11.910577,male,male_9376.wav
-212.26427,113.82057,-12.942082,46.679184,-1.1764705,-7.1543703,8.248588,-7.0295277,-2.3240213,-1.0711166,-1.9915631,-0.40338376,-2.9369428,male,male_9377.wav
-301.27606,77.89837,21.570082,54.535103,-20.513142,7.0528045,0.32826573,-12.405111,-2.3521433,0.37663195,-5.2532773,7.0814447,-6.1043353,male,male_9378.wav
-185.17044,69.11747,9.094327,47.820805,5.8465714,-12.441553,-20.894953,-5.6922135,-19.152554,8.934775,-19.250162,5.541154,-5.2877874,male,male_9379.wav
-307.76584,109.96991,27.574963,37.391132,12.114266,5.4016714,-5.2344165,-2.2060156,-7.2750397,6.2605,-7.374567,1.0045006,-6.82743,male,male_938.wav
-242.94476,73.41608,11.316682,42.13289,0.2780152,4.8468356,-7.1218805,-5.67273,-16.413162,4.2822065,-9.540804,3.3031638,-6.2169075,male,male_9380.wav
-319.3429,109.81832,-0.5012199,38.15146,4.772786,-1.0281767,8.134995,-2.0287573,-0.19976653,1.2268707,2.1182444,1.0727644,-1.7474597,male,male_9381.wav
-400.18088,52.37509,18.436949,30.08278,10.928756,5.8279247,-3.2832174,0.41983604,4.5824594,1.8319849,-1.4386511,7.898182,-3.2550755,male,male_9382.wav
-207.03966,74.70708,14.912485,34.15348,2.7068243,-0.8794944,-23.12595,-5.6079082,-15.555302,6.7236648,-12.783737,5.578862,-8.400884,male,male_9383.wav
-195.34612,94.34261,4.547846,38.144844,-32.276295,-0.77827156,-4.8111014,-19.97195,-8.030534,3.0351095,-11.885578,5.1871047,-8.778275,male,male_9384.wav
-195.76454,97.94919,-2.6379256,29.35209,-24.015335,15.207346,-10.806884,1.7989687,-6.2197638,-7.318533,-6.534442,-2.4184303,-11.3271475,male,male_9385.wav
-226.78334,130.98236,-9.016958,41.71409,-0.7953598,-4.182771,7.4493527,-10.012568,-0.4994811,0.3039222,-2.6551445,1.6988871,-0.13388756,male,male_9386.wav
-195.34612,94.34261,4.547846,38.144844,-32.276295,-0.77827156,-4.8111014,-19.97195,-8.030534,3.0351095,-11.885578,5.1871047,-8.778275,male,male_9387.wav
-216.50989,98.38453,-3.4005322,34.16609,4.1350484,-3.8947115,-18.015268,-10.581526,-16.099112,10.696313,-17.091082,4.334127,-6.4462795,male,male_9388.wav
-253.12088,98.66721,7.873342,27.67747,-4.8736925,5.532025,-6.332481,-6.56152,-15.944278,9.965643,-11.251842,0.047128614,-5.441508,male,male_9389.wav
-210.17717,87.009544,14.1222925,32.92315,9.523631,-7.6170864,-17.808535,-6.3890476,-21.932114,8.493926,-18.828434,7.63245,-8.906232,male,male_939.wav
-308.493,120.83009,0.76753515,35.314613,4.254239,-0.20216835,8.435994,-4.504087,0.42781174,2.2244885,1.3170199,2.658883,-0.27898055,male,male_9390.wav
-226.41757,47.692696,26.829802,56.55602,-21.313166,12.763937,-10.608804,-15.856477,-13.539603,-9.847915,-13.262757,2.7425952,-12.517516,male,male_9391.wav
-221.06825,64.93659,12.658863,40.04921,-12.028252,8.7076,-7.212612,-5.57194,-9.0232,-11.868197,-11.182261,-2.3189223,-14.553755,male,male_9392.wav
-215.83911,88.35843,-3.8355844,52.684677,-1.9961735,-1.3420624,9.074387,-8.100931,-0.20186622,-1.8011454,1.761009,0.7118234,-7.8853855,male,male_9393.wav
-238.93028,77.20868,15.813352,42.463947,0.5437565,10.894325,-11.867699,-5.977926,-6.1404877,-0.3767458,-3.0918617,-4.6133842,-3.2829864,male,male_9394.wav
-226.41757,47.692696,26.829802,56.55602,-21.313166,12.763937,-10.608804,-15.856477,-13.539603,-9.847915,-13.262757,2.7425952,-12.517516,male,male_9395.wav
-226.57309,57.806114,18.697916,50.08399,4.0672774,-1.4436084,-21.188332,-7.522821,-18.62018,5.129635,-12.170741,1.6220788,-6.5867066,male,male_9396.wav
-235.92705,60.508793,21.587204,47.622505,0.7025187,8.0878935,-1.9831692,-6.5396404,-14.6184,-0.5950804,-13.355073,3.553804,-9.0066595,male,male_9397.wav
-328.38052,92.33541,8.530677,38.121307,6.0463085,1.6413527,7.908379,-1.9648782,1.3097095,0.86004364,3.7487576,2.1110713,-4.469035,male,male_9398.wav
-232.31825,86.94027,13.693761,44.11573,-17.950655,5.4743648,-15.306834,-17.96827,-6.1609797,-5.900486,-12.057194,3.5773098,-6.610509,male,male_9399.wav
-189.87395,83.752754,8.380194,40.010155,-11.974967,8.974005,-9.220604,5.1532207,-6.403277,6.0672827,-8.067248,0.55508053,-9.686273,male,male_94.wav
-255.39,85.45371,5.8514442,45.474476,4.03209,1.0549688,-16.136055,-1.4284258,-1.8260325,-1.0043745,-1.1238682,-0.14235866,-2.186566,male,male_940.wav
-232.90642,95.47049,12.216134,35.371468,-12.687995,15.406595,-10.285868,-0.65607345,-8.862644,-5.2886376,-3.4412398,-5.9369464,-8.620108,male,male_9400.wav
-224.58818,125.64637,-5.5045443,39.447857,-2.6119397,-2.2009912,5.6045337,-12.288937,3.8434098,2.2941148,-0.69478685,-2.6452377,-5.4241195,male,male_9401.wav
-232.31825,86.94027,13.693761,44.11573,-17.950655,5.4743648,-15.306834,-17.96827,-6.1609797,-5.900486,-12.057194,3.5773098,-6.610509,male,male_9402.wav
-226.00432,86.240005,6.136484,30.854631,-0.33525637,-2.3883214,-17.342806,-6.7308965,-15.137668,7.195643,-11.060756,2.8081634,-6.0406036,male,male_9403.wav
-220.59474,76.512764,15.494102,41.920025,2.8207757,9.991332,-10.521376,-11.48927,-12.464752,5.291036,-13.263237,1.683287,-4.9248853,male,male_9404.wav
-256.2072,94.98804,-8.3984165,41.9893,0.6177355,3.3773181,-10.931411,-4.064746,-14.8477545,6.4282894,-14.323189,8.208642,-4.8680077,male,male_9405.wav
-321.3534,108.88721,10.034469,30.95298,4.147809,2.1526043,5.8410935,-5.080936,3.8692603,3.357144,2.72238,0.2149134,-2.9802058,male,male_9406.wav
-240.42818,95.4321,4.8217273,57.16354,-24.77757,-1.5254395,-13.108184,-21.537277,-11.639921,-7.515427,-13.473832,7.719008,-11.213405,male,male_9407.wav
-230.60912,91.569214,8.692652,36.237232,-10.638132,11.922978,-12.490172,-2.6279464,-5.3313046,-8.320704,-9.313461,-3.601186,-11.443948,male,male_9408.wav
-244.56325,121.21353,-1.532175,41.73415,3.5324974,-2.0827699,2.7242556,-10.48784,-4.21894,-0.49206072,-1.7210224,-3.3157094,-3.8951418,male,male_9409.wav
-284.2127,101.43019,-13.038491,39.604218,8.326287,-1.355511,-9.144871,-10.698524,-16.42046,8.745772,-16.565268,5.917695,-5.1672893,male,male_941.wav
-240.42818,95.4321,4.8217273,57.16354,-24.77757,-1.5254395,-13.108184,-21.537277,-11.639921,-7.515427,-13.473832,7.719008,-11.213405,male,male_9410.wav
-206.3027,93.45697,4.9847374,44.9445,5.4855704,-10.725679,-21.565899,-11.799344,-17.530067,3.8917186,-18.28676,1.8731706,-8.027258,male,male_9411.wav
-246.13496,93.81263,12.0128145,34.92143,9.382387,6.994619,-9.784567,-8.270093,-15.141779,4.407062,-10.560486,4.425088,-3.7204294,male,male_9412.wav
-332.27136,108.27734,8.324712,33.496777,8.297781,1.5122312,3.9483144,-4.8120565,-1.2307451,1.8129065,1.3600014,-1.0254756,-2.0710666,male,male_9413.wav
-178.75757,97.835625,2.2427227,56.516205,-24.556911,-0.33439657,-16.941694,-18.565882,-7.178903,-3.6207273,-11.496393,3.9676309,-14.394722,male,male_9414.wav
-232.07658,96.18676,8.583172,44.288963,-0.69270414,9.038129,-9.702517,-0.38386777,-2.9077482,-8.100671,-3.1776543,-3.5343769,-8.324813,male,male_9415.wav
-260.3497,122.07888,-1.466767,36.938652,1.0552253,4.304564,8.16054,-0.40897787,0.5723567,-1.3769563,-0.22031048,1.9519542,-0.2383609,male,male_9416.wav
-262.0747,121.898056,-4.7778807,46.89304,2.954015,-6.331913,-0.76970214,-11.008045,0.9095268,-3.3784692,-3.8003228,-1.5874119,-5.5686264,male,male_9417.wav
-178.75757,97.835625,2.2427227,56.516205,-24.556911,-0.33439657,-16.941694,-18.565882,-7.178903,-3.6207273,-11.496393,3.9676309,-14.394722,male,male_9418.wav
-239.07019,88.458015,11.590102,44.330925,10.282492,-7.5250597,-14.77023,-9.023624,-19.331888,5.0268426,-17.60944,1.8294172,-6.8532763,male,male_9419.wav
-321.80612,116.83821,-7.053049,36.204643,5.773362,0.165492,9.956168,-1.8834053,2.207869,2.4789002,-1.9630046,1.2665756,-2.498026,male,male_942.wav
-252.25842,90.602264,9.645254,35.21054,9.159993,7.8786554,-10.5399275,-7.8874917,-11.409257,7.3901525,-9.807467,6.9992356,-4.9468975,male,male_9420.wav
-339.78986,113.7414,4.8295507,38.78608,7.35483,-1.8183733,2.1767557,-5.6205263,1.6086175,-0.4195376,-0.27506703,0.4764487,-3.620757,male,male_9421.wav
-232.00114,64.92326,10.906219,47.779015,-29.621498,12.798611,-12.296367,-22.640575,-11.373327,-1.1965744,-15.243356,5.625068,-10.734435,male,male_9422.wav
-217.19765,71.79896,12.7595625,39.03793,-13.102782,10.714399,-6.4936175,-4.326597,-8.634153,-6.5121365,-9.354126,-2.001887,-9.459461,male,male_9423.wav
-253.26527,102.91273,-2.203094,44.17323,-2.1121447,1.8125447,6.714551,-9.225176,-0.31145504,-2.0749996,-0.58876556,-0.99861413,-3.1197882,male,male_9424.wav
-232.00114,64.92326,10.906219,47.779015,-29.621498,12.798611,-12.296367,-22.640575,-11.373327,-1.1965744,-15.243356,5.625068,-10.734435,male,male_9425.wav
-211.64967,74.71599,12.618301,40.004307,0.96672297,-3.7896676,-20.052422,-10.785091,-12.98648,11.402248,-16.252478,3.9967823,-4.8257537,male,male_9426.wav
-195.61436,76.282814,-2.4659133,49.382748,-20.844337,-5.821428,-8.890329,-19.156633,-9.984534,0.42900905,-17.808987,7.3362646,-13.272056,male,male_9427.wav
-227.33849,67.817696,14.480857,45.341568,0.13321921,10.445133,-5.5886807,-7.2872534,-14.793408,7.265736,-10.77742,6.949664,-6.156361,male,male_9428.wav
-328.45114,101.081184,5.3754997,37.32627,3.091558,3.3379505,7.3887973,-4.6543927,0.6601498,-0.032795634,1.9202194,0.96446633,-1.9774536,male,male_9429.wav
-250.38135,94.887886,-4.16502,27.742416,-27.378016,-1.5892906,-7.238352,-17.488348,-9.30148,1.3429221,-17.375538,7.6771975,-9.404557,male,male_943.wav
-229.46819,79.89348,9.700869,30.806301,-20.733198,7.741596,-16.302557,-20.895515,-12.58733,-4.568192,-11.364674,5.0401826,-8.609157,male,male_9430.wav
-199.84296,76.527374,0.19809946,35.89625,-1.4132723,12.353113,-18.955845,-2.482889,-5.9506645,-7.7021046,-6.6527414,-1.2132475,-8.727596,male,male_9431.wav
-213.8246,109.93097,-10.8380995,37.645454,1.5476305,1.6644884,0.90099704,-10.39496,-0.28129023,-3.2276618,-0.5979914,1.9698621,-4.372569,male,male_9432.wav
-229.46819,79.89348,9.700869,30.806301,-20.733198,7.741596,-16.302557,-20.895515,-12.58733,-4.568192,-11.364674,5.0401826,-8.609157,male,male_9433.wav
-217.91269,76.20454,19.239304,32.27257,2.3454113,-5.713884,-22.205969,-4.0978713,-19.223202,7.3420877,-18.614138,-1.0279424,-0.94773656,male,male_9434.wav
-241.3393,75.734665,11.55955,34.28271,5.9384117,10.720378,-11.794631,-12.229299,-11.121901,5.6847243,-13.229695,8.291709,-4.5533257,male,male_9435.wav
-274.1554,105.499176,-4.1191006,34.513527,4.283271,3.4291763,3.17733,-6.496589,1.2409273,-1.9000728,1.6220602,2.8455703,-3.0453212,male,male_9436.wav
-228.04143,112.70708,-12.880627,36.437443,-21.478786,7.2761054,-11.145512,-23.736609,-6.776033,2.0773454,-12.88855,-1.0274876,-11.088935,male,male_9437.wav
-211.7266,88.70436,8.155317,35.27275,10.266361,4.825001,-12.583041,-14.015072,-11.092824,0.13683453,-9.228074,6.4443827,-6.083049,male,male_9438.wav
-285.21796,103.142044,-7.554074,36.18522,1.4452084,17.166294,-8.595003,-3.468967,-3.5829763,-4.1542664,-3.2220776,-5.4518795,-8.757624,male,male_9439.wav
-252.8828,106.403145,22.86825,30.291574,-1.7415283,10.70213,-7.9581847,-3.0618646,-11.360623,0.07713394,-6.3582044,3.2366638,-11.534961,male,male_944.wav
-272.82782,138.70753,-22.207605,33.969387,5.2724895,1.4070761,6.388094,-10.062848,-0.5029329,2.7497435,-1.9516033,1.9302486,-2.8679686,male,male_9440.wav
-228.04143,112.70708,-12.880627,36.437443,-21.478786,7.2761054,-11.145512,-23.736609,-6.776033,2.0773454,-12.88855,-1.0274876,-11.088935,male,male_9441.wav
-235.8704,115.94139,-3.4095626,13.870651,2.3973181,9.023085,-12.305055,-13.714578,-13.800944,14.755062,-17.736856,5.5207944,-3.7004502,male,male_9442.wav
-251.64505,106.06988,6.602421,25.457996,17.220814,17.980625,-6.5320673,-10.396256,-12.360853,6.8148694,-5.8288093,5.0050554,-6.474521,male,male_9443.wav
-372.15427,124.96952,-6.95362,30.660517,7.9674034,5.0583854,7.120033,-3.6709952,1.1161054,3.2430787,1.8859172,2.9927096,-0.6772075,male,male_9444.wav
-243.93793,107.45619,9.231408,34.41705,-28.6739,2.5668948,-3.4959838,-18.29259,-15.145382,-0.9271629,-12.276577,5.2602654,-14.56607,male,male_9445.wav
-276.80878,101.28487,1.0557743,31.13879,-15.226388,11.760694,-6.060103,-6.38047,-3.0476406,-6.6444416,-10.328524,0.43539077,-9.936895,male,male_9446.wav
-265.25348,131.90204,-11.187778,35.70145,1.6639065,-2.7521558,10.259629,-8.617848,-2.3419223,1.2785649,-2.792782,-1.463933,-3.3214607,male,male_9447.wav
-243.93793,107.45619,9.231408,34.41705,-28.6739,2.5668948,-3.4959838,-18.29259,-15.145382,-0.9271629,-12.276577,5.2602654,-14.56607,male,male_9448.wav
-282.59036,85.07632,11.000005,32.23121,1.2745177,6.566391,-14.080151,-12.606718,-9.446386,2.2287247,-8.741611,-3.0987117,-6.307431,male,male_9449.wav
-280.6004,87.92307,8.136547,26.681133,2.313645,6.3020487,-7.343512,-13.345527,-8.52612,3.4243166,-5.9880414,-2.7118459,0.6775094,male,male_945.wav
-233.23781,104.28301,-1.7121627,22.739775,0.30011514,0.33733222,-10.283616,-7.8981276,-15.557623,12.255895,-14.313302,1.0012138,-5.26929,male,male_9450.wav
-243.11015,101.4174,12.960662,28.158846,3.0050066,9.025996,-7.201095,-7.5383306,-13.586472,1.0848532,-7.901488,3.2822545,-8.127159,male,male_9451.wav
-354.3278,118.46981,2.2550664,30.745005,7.49461,0.5530245,8.821117,-3.4854755,-0.32845768,2.6023717,0.5763785,0.3177416,-1.8957239,male,male_9452.wav
-213.96098,85.09404,7.107085,26.896202,-26.529722,14.958001,-9.976411,-14.551418,-12.786215,1.5437382,-14.447141,7.7894564,-11.537107,male,male_9453.wav
-236.83438,82.47366,10.726482,20.636265,-7.904453,12.705433,-10.06786,-1.4847903,-10.72979,1.1481518,-9.119917,0.8565283,-10.529414,male,male_9454.wav
-219.28241,113.59099,-9.216653,37.384586,-8.40086,3.6448305,10.080046,-10.019836,-0.101855665,-0.71356744,0.06736702,3.4176953,-2.8611333,male,male_9455.wav
-213.96098,85.09404,7.107085,26.896202,-26.529722,14.958001,-9.976411,-14.551418,-12.786215,1.5437382,-14.447141,7.7894564,-11.537107,male,male_9456.wav
-213.48404,75.20751,5.7281203,28.802435,0.91842127,0.69955206,-21.651752,-4.2253523,-13.824167,12.513081,-15.598053,4.3247385,-6.821454,male,male_9457.wav
-274.39212,74.06929,14.202991,32.99874,-0.13508056,15.890603,-9.249987,-6.8767595,-9.613966,7.5925503,-10.250597,2.383864,-2.9407105,male,male_9458.wav
-312.0039,108.10654,1.5308199,33.275738,0.4656146,5.098989,9.025302,-4.2372484,1.1813241,0.9796889,2.6656442,3.67851,-1.2332367,male,male_9459.wav
-225.47925,97.65452,1.7576933,28.0005,-6.601356,12.156144,-14.351912,-0.79640967,-11.147826,-2.632567,-4.8325424,-0.88825226,-12.022072,male,male_946.wav
-192.81058,80.57419,4.392222,32.284016,-3.6868267,9.8468485,-12.383343,-3.6404657,-8.611027,-4.350105,-7.2292137,-2.5472858,-13.934177,male,male_9460.wav
-234.07843,80.07064,5.6167665,42.016796,-24.076097,8.008303,-15.175046,-18.03914,-11.141601,-2.0381818,-12.973008,7.3215632,-10.611623,male,male_9461.wav
-231.49475,89.190735,-3.8707786,30.961315,-11.372554,12.826488,-13.160644,-1.5054702,-6.7479687,-5.497364,-8.182624,-2.6632147,-10.194018,male,male_9462.wav
-219.68863,119.27376,-9.744329,43.61081,1.7594291,-0.9213089,3.5845087,-10.855933,-1.0234485,0.4848651,-1.9441798,-0.9189038,-2.9968755,male,male_9463.wav
-234.07843,80.07064,5.6167665,42.016796,-24.076097,8.008303,-15.175046,-18.03914,-11.141601,-2.0381818,-12.973008,7.3215632,-10.611623,male,male_9464.wav
-188.28146,75.87872,2.4596283,35.456905,12.128654,-7.8208656,-22.317608,-7.6628323,-13.517922,16.299557,-19.90464,2.1552212,-2.6415691,male,male_9465.wav
-249.00157,81.88914,7.782999,36.174686,2.42586,10.366289,-10.201477,-7.6766458,-10.535074,8.586979,-10.9386835,3.6348681,-4.811626,male,male_9466.wav
-323.09467,107.03656,6.5240316,34.112865,7.95031,2.5605123,5.0669737,-3.9107702,0.5527652,2.4284277,2.1190982,1.3030465,-1.5895562,male,male_9467.wav
-244.00426,78.56165,19.012384,49.210453,-19.091875,5.691115,-9.8610115,-17.480183,-11.383824,-6.459109,-14.43532,3.1423976,-12.911311,male,male_9468.wav
-249.65158,82.9773,13.321374,39.077625,-6.2796845,13.042043,-10.370544,-1.9163029,-13.333846,-7.0670705,-10.874145,-2.6874616,-11.325786,male,male_9469.wav
-253.06952,92.6358,27.776825,33.600563,-3.4255147,11.435873,-9.668465,0.8559039,-4.280348,4.816496,-4.3392196,-0.52539194,-9.742424,male,male_947.wav
-234.32088,109.62705,-2.6526735,50.91944,1.4931142,0.9005473,7.200521,-7.5023165,-0.8273476,-4.523583,-2.0897484,-0.47585288,-1.9268104,male,male_9470.wav
-198.9019,49.238544,9.807772,42.73322,-12.978558,4.7721477,-8.199263,5.6375637,-12.885142,5.8681064,-9.42713,6.4152265,-7.2451673,male,male_9471.wav
-244.00426,78.56165,19.012384,49.210453,-19.091875,5.691115,-9.8610115,-17.480183,-11.383824,-6.459109,-14.43532,3.1423976,-12.911311,male,male_9472.wav
-230.71805,71.11975,18.981619,48.459854,7.463922,-6.018264,-20.890284,-8.3842945,-18.518198,4.2055383,-15.201828,1.6748637,-5.365983,male,male_9473.wav
-231.71597,69.979,17.595951,44.583702,9.704752,11.911636,-7.211423,-7.813474,-11.80284,1.9998045,-11.026166,6.483543,-4.987059,male,male_9474.wav
-285.08365,106.13222,2.3065932,44.179436,4.1466203,1.5511614,7.1409655,-4.555592,0.35629743,-2.4073124,-0.25596744,0.5281243,-1.5091809,male,male_9475.wav
-242.19536,85.31764,5.0905495,53.936348,-29.906645,1.4446684,-7.8608356,-25.457499,-15.227555,-5.0578003,-15.08979,8.5772295,-11.17921,male,male_9476.wav
-213.17429,89.625854,10.339815,41.36571,-12.810574,9.177126,-13.202742,-2.439377,-8.894864,-4.25227,-7.8542185,-1.3785723,-9.252155,male,male_9477.wav
-230.7933,115.9037,-9.319953,47.662373,0.7844131,-0.9869389,5.7060246,-10.51867,-4.5182934,-4.0917516,0.36605933,1.2030354,-3.726299,male,male_9478.wav
-242.19536,85.31764,5.0905495,53.936348,-29.906645,1.4446684,-7.8608356,-25.457499,-15.227555,-5.0578003,-15.08979,8.5772295,-11.17921,male,male_9479.wav
-239.48799,92.09664,1.8398762,23.446983,-8.617839,11.13219,-12.096018,-3.9127386,-3.9240382,-0.14556198,-7.962673,-0.55647826,-10.2660475,male,male_948.wav
-224.55374,76.37649,2.4928353,50.00936,5.2802653,-10.198484,-18.725029,-9.568592,-17.485546,4.4368944,-14.625709,6.7077513,-2.7522624,male,male_9480.wav
-228.87724,77.67011,9.404719,43.2306,3.4881792,4.42508,-9.857723,-6.693139,-11.6570425,4.3006034,-12.246589,3.2052665,-2.8762279,male,male_9481.wav
-216.19757,93.61795,1.926149,44.31012,-0.79733706,1.2732862,4.3198166,-6.766179,3.6611438,-2.5905957,-6.090456,1.4421134,-0.39048052,male,male_9482.wav
-282.8915,110.820915,-0.58093214,41.466915,4.220307,0.75043255,6.510615,-6.31733,-2.563584,-1.8516482,1.7300267,1.4450655,-3.0276372,male,male_9483.wav
-230.13678,91.30765,-5.0390162,25.944376,-33.130497,1.6623787,-7.446322,-17.667873,-7.11145,-0.5017339,-9.745534,6.1724153,-11.388835,male,male_9484.wav
-198.48332,93.298996,1.1789055,23.802275,-13.235445,8.681743,-10.786703,-2.8062594,-7.972619,-4.411766,-7.709867,-1.1177399,-11.443176,male,male_9485.wav
-210.86006,117.41844,-22.051317,29.286467,-0.36572054,-1.106902,7.275589,-12.692797,-2.5930536,4.027218,0.57002836,-0.6512795,-5.1259985,male,male_9486.wav
-230.13678,91.30765,-5.0390162,25.944376,-33.130497,1.6623787,-7.446322,-17.667873,-7.11145,-0.5017339,-9.745534,6.1724153,-11.388835,male,male_9487.wav
-242.69879,94.20726,9.268478,26.45872,-5.682164,-1.647899,-14.704273,-10.118567,-14.078634,9.681292,-9.881582,1.1985875,-3.805189,male,male_9488.wav
-217.36494,98.72255,2.5695589,27.48192,-4.6480484,4.3445797,-7.321582,-8.183729,-9.911417,7.9298005,-7.9057813,6.1704926,-4.1519146,male,male_9489.wav
-239.45755,59.661842,6.3026214,35.656204,-16.116035,10.491538,-13.033279,10.056144,-7.7197704,1.7514299,-4.0965395,4.355446,-4.662401,male,male_949.wav
-284.9818,112.51283,-10.447698,26.84334,4.002888,1.2028552,7.23831,-8.157328,-0.52025497,4.92733,1.784721,0.0701303,-3.3076308,male,male_9490.wav
